id,short_name,long_name,shape_id,route_id1,proof_of_payment,ft_mode,vehicle_name,,route_id
695,CT200,SmokeyPoint-Lynwood*,110695,3200,0,local_bus,local_bus1,,1_3200
700,CT130,130 LYN TC-AUR VL NB,110700,3130,0,local_bus,local_bus1,,1_3130
714,CT112,112 EDM CC-MKLTEO SB,110714,3112,0,local_bus,local_bus1,,1_3112
49,MK010,10 CAP HILL-SCBD SB,110049,1010,0,local_bus,local_bus1,,1_1010
53,MK011,11 MADISN PK-SCBD SB,110053,1011,0,local_bus,local_bus1,,1_1011
283,MK111,111 LK KTHLN-SCBD W*,110283,1111,0,local_bus,local_bus1,,1_1111
897,RLCRL,COMMTR RL SEA-TAC SB,110897,6001,0,commuter_rail,commuter_rail1,,1_6001
561,ST554,554 ISSAQ-SEA CBD WB,110561,6554,0,premium_bus,premium_bus1,,1_6554
415,MK210,210 ISSQ-EGT-SCBD W*,110415,1210,0,local_bus,local_bus1,,1_1210
431,MK222,222 OVRL-EGT-BELV EB,110431,1222,0,local_bus,local_bus1,,1_1222
118,MK027,27 COLMAN PK-SCBD SB,110118,1027,0,local_bus,local_bus1,,1_1027
11,MK003,3 SEA CBD-MADRONA SB,110011,1003,0,local_bus,local_bus1,,1_1003
840,PT100,100  Gig Harbor,110840,2100,0,local_bus,local_bus1,,1_2100
841,PT010,10 PEARL ST,110841,2010,0,local_bus,local_bus1,,1_2010
842,PT010,10 PEARL ST,110842,2010,0,local_bus,local_bus1,,1_2010
843,PT001,1 6TH AV-PACIF AV,110843,2001,0,local_bus,local_bus1,,1_2001
893,RLLRL,LITE RL TCOMA CBD,110893,6010,0,light_rail,light_rail1,,1_6010
894,RLLRL,LITE RL TCOMA CBD,110894,6010,0,light_rail,light_rail1,,1_6010
645,CT701,701 Swift-Aurora-Ev*,110645,3701,0,premium_bus,premium_bus1,,1_3701
716,CT110,110 LYNWD TC-EDMD WB,110716,3110,0,local_bus,local_bus1,,1_3110
710,CT115,115 EDMDS-MILL CK WB,110710,3115,0,local_bus,local_bus1,,1_3115
708,CT116,116 EDM-ECC-SL FR WB,110708,3116,0,local_bus,local_bus1,,1_3116
697,CT131,131 EDM CC-AUR VL SB,110697,3131,0,local_bus,local_bus1,,1_3131
19,MK004,4 E Q AN-JUDKN PK SB,110019,1004,0,local_bus,local_bus1,,1_1004
314,MK128,128 W SEA-SOCENTR SB,110314,1128,0,local_bus,local_bus1,,1_1128
86,MK017,17 LYLH-BLRD-SCBD NB,110086,1017,0,local_bus,local_bus1,,1_1017
260,MK098,98 SLU STREETCAR**,110260,1098,0,local_bus,local_bus1,,1_1098
378,MK180,180 Se Auburn-KentS*,110378,1180,0,local_bus,local_bus1,,1_1180
721,CT105,105 MARNR PR-BTHL NB,110721,3105,0,local_bus,local_bus1,,1_3105
514,MK308,308 LKFOR PK-SCBD S*,110514,1308,0,local_bus,local_bus1,,1_1308
636,CT880,880 MUKILTEO-UW SB,110636,3880,0,premium_bus,premium_bus1,,1_3880
637,CT880,880 SWAMP CRK-UW SB,110637,3880,0,premium_bus,premium_bus1,,1_3880
638,CT871,871 EDM-MTLKTR-UW SB,110638,3871,0,premium_bus,premium_bus1,,1_3871
643,CT821,821 Marysville-UDis*,110643,3821,0,premium_bus,premium_bus1,,1_3821
644,CT812,812 MarinerP&R-McCo*,110644,3812,0,premium_bus,premium_bus1,,1_3812
652,ST511,511 ASH WY-SEACBD NB,110652,6511,0,premium_bus,premium_bus1,,1_6511
724,CT404,404 Edmonds-Seattle*,110724,3404,0,premium_bus,premium_bus1,,1_3404
676,CT280,EverettStation-Gran*,110676,3280,0,local_bus,local_bus1,,1_3280
371,MK174,174 SEATAC-SEACBD SB,110371,1174,0,local_bus,local_bus1,,1_1174
376,MK179,179 TWIN LKS-SCBD N*,110376,1179,0,local_bus,local_bus1,,1_1179
382,MK182,182 NE TAC-FED WY EB,110382,1182,0,local_bus,local_bus1,,1_1182
383,MK182,182 NE TAC-FED WY WB,110383,1182,0,local_bus,local_bus1,,1_1182
822,PT206,206 Pacific Hwy-Til*,110822,2206,0,local_bus,local_bus1,,1_2206
264,MK101,101 S RNT PR-SCBD NB,110264,1101,0,local_bus,local_bus1,,1_1101
265,MK101,101 FRWD-RNT-SCBD NB,110265,1101,0,local_bus,local_bus1,,1_1101
266,MK101,101 RENTN TC-SCBD SB,110266,1101,0,local_bus,local_bus1,,1_1101
267,MK101,101 RENTN TC-SCBD N*,110267,1101,0,local_bus,local_bus1,,1_1101
247,MK073,73 JCPK-I5-SEA EX NB,110247,1073,0,premium_bus,premium_bus1,,1_1073
249,MK074,74 NOAA-UW-LWR QA SB,110249,1074,0,premium_bus,premium_bus1,,1_1074
256,MK076,76 WEDGWOOD-SCBD SB*,110256,1076,0,local_bus,local_bus1,,1_1076
257,MK077,77 JCK PK-SCBD EX S*,110257,1077,0,premium_bus,premium_bus1,,1_1077
555,ST550,550 BELLVU-SEACBD EB,110555,6550,0,premium_bus,premium_bus1,,1_6550
584,MK661,661 ROYAL BROUGH-6A*,110584,1661,0,local_bus,local_bus1,,1_1661
649,ST532,532 BELVUE-EVERTT SB,110649,6532,0,premium_bus,premium_bus1,,1_6532
647,ST535,BellevueTC-Lynwood,110647,6535,0,premium_bus,premium_bus1,,1_6535
661,CT424,424 SNOH-MNR-SCBD S*,110661,3424,0,premium_bus,premium_bus1,,1_3424
453,MK273,237 Woddvil-BellTC,110453,1273,0,local_bus,local_bus1,,1_1273
790,PT409,409 Puyallup-Sumner,110790,2409,0,local_bus,local_bus1,,1_2409
479,MK252,252 KINGSGTE-SCBD W*,110479,1252,0,local_bus,local_bus1,,1_1252
485,MK255,255 JNTA-KRK-SCBD WB,110485,1255,0,local_bus,local_bus1,,1_1255
486,MK255,255 KRKLND-SEACBD WB,110486,1255,0,local_bus,local_bus1,,1_1255
489,MK257,257 BRICKYRD-SCBD W*,110489,1257,0,local_bus,local_bus1,,1_1257
462,MK244,244 Kenmore P&R to *,110462,1244,0,premium_bus,premium_bus1,,1_1244
451,MK236,236 WOOD-KNGT-KRK NB,110451,1236,0,local_bus,local_bus1,,1_1236
452,MK236,236 WOOD-KNGT-KRK S*,110452,1236,0,local_bus,local_bus1,,1_1236
455,MK238,MK238b,110455,1238,0,local_bus,local_bus1,,1_1238
625,MK935,935 KENMR-KINGSGT NB,110625,1935,0,local_bus,local_bus1,,1_1935
74,MK014,14 SUMMIT-SEA CBD SB,110074,1014,0,local_bus,local_bus1,,1_1014
75,MK014,14 SUMMIT-SEA CBD SB,110075,1014,0,local_bus,local_bus1,,1_1014
4,MK002,2 SEA CTR-MADRONA SB,110004,1002,0,local_bus,local_bus1,,1_1002
683,CT240,240 STNWD-ARLNGTN WB,110683,3240,0,local_bus,local_bus1,,1_3240
684,CT240,240 STNWD-ARLNGTN EB,110684,3240,0,local_bus,local_bus1,,1_3240
685,CT230,230 DRNGTN-SMK PT WB,110685,3230,0,local_bus,local_bus1,,1_3230
686,CT230,230 DRNGTN-SMK PT EB,110686,3230,0,local_bus,local_bus1,,1_3230
900,ET012,12 Mall Circl,110900,7012,0,local_bus,local_bus1,,1_7012
901,ET017,17 Mall Statn NB,110901,7017,0,local_bus,local_bus1,,1_7017
902,ET017,17 Mall Statn SB,110902,7017,0,local_bus,local_bus1,,1_7017
903,ET018,18 Mukilteo-Evert S*,110903,7018,0,local_bus,local_bus1,,1_7018
904,ET018,18 Mukilteo-Evert S*,110904,7018,0,local_bus,local_bus1,,1_7018
905,ET002,2 BOEING-WALNUT SB,110905,7002,0,local_bus,local_bus1,,1_7002
922,ET008,8 MERRIL CK-EV ST EB,110922,7008,0,local_bus,local_bus1,,1_7008
923,ET009,9 AIRPORT RD-EVCC SB,110923,7009,0,local_bus,local_bus1,,1_7009
924,ET009,9 AIRPORT RD-EVCC NB,110924,7009,0,local_bus,local_bus1,,1_7009
925,ET025,25 Everett Circl,110925,7025,0,local_bus,local_bus1,,1_7025
926,ET014,14 Mall Circl,110926,7014,0,local_bus,local_bus1,,1_7014
906,ET027,27 Murphys Conr-Mal*,110906,7027,0,local_bus,local_bus1,,1_7027
907,ET027,27 Murphys Conr-Mal*,110907,7027,0,local_bus,local_bus1,,1_7027
908,ET029,29 Mall Sta - Coll *,110908,7029,0,local_bus,local_bus1,,1_7029
909,ET029,29 Mall Sta - Coll *,110909,7029,0,local_bus,local_bus1,,1_7029
910,ET003,3 W Casino Rd-EvrtS*,110910,7003,0,local_bus,local_bus1,,1_7003
911,ET003,3 W Casino Rd-EvrtS*,110911,7003,0,local_bus,local_bus1,,1_7003
912,ET004,4 N Everett Circula*,110912,7004,0,local_bus,local_bus1,,1_7004
913,ET005,5 Everett Circ SB,110913,7005,0,local_bus,local_bus1,,1_7005
914,ET005,5 Everett Circ NB,110914,7005,0,local_bus,local_bus1,,1_7005
915,ET007,7 EVERGRN-N COLBY SB,110915,7007,0,local_bus,local_bus1,,1_7007
916,ET007,7 EVERGRN-N COLBY NB,110916,7007,0,local_bus,local_bus1,,1_7007
917,ET070,70 Mukilteo to Boei*,110917,7070,0,local_bus,local_bus1,,1_7070
918,ET701,701 Swift-Aurora-Ev*,110918,7701,0,local_bus,local_bus1,,1_7701
919,ET701,701 Swift-Aurora-Ev*,110919,7701,0,local_bus,local_bus1,,1_7701
920,ET072,72,110920,7072,0,local_bus,local_bus1,,1_7072
921,ET008,8 MERRIL CK-EV ST WB,110921,7008,0,local_bus,local_bus1,,1_7008
965,KT033,33 SILVRDL-BNBRDG,110965,4033,0,premium_bus,premium_bus1,,1_4033
528,MK345,345 AUR VIL-NGATE NB,110528,1345,0,local_bus,local_bus1,,1_1345
7,MK002,2 W Q ANN-MADRONA NB,110007,1002,0,local_bus,local_bus1,,1_1002
772,PT048,48 SHERIDAN-M ST,110772,2048,0,local_bus,local_bus1,,1_2048
26,MK004,4 SEACBD-JUDKN PK SB,110026,1004,0,local_bus,local_bus1,,1_1004
392,MK197,197 FEDERAL WY-UW NB,110392,1197,0,local_bus,local_bus1,,1_1197
765,PT501,501 Milton-Federal *,110765,2501,0,local_bus,local_bus1,,1_2501
518,MK312,312 BOTHLL-SEACBD SB,110518,1312,0,premium_bus,premium_bus1,,1_1312
642,CT851,851 EdmdsP&R-Udist *,110642,3851,0,premium_bus,premium_bus1,,1_3851
941,KT021,21 PERRY AVENUE,110941,4021,0,local_bus,local_bus1,,1_4021
342,MK152,152 ENUM-AUB-SCBD NB,110342,1152,0,local_bus,local_bus1,,1_1152
657,CT477,477 Brier-Seattle SB,110657,3477,0,premium_bus,premium_bus1,,1_3477
29,MK005,5 GREENWOD-SEACBD SB,110029,1005,0,local_bus,local_bus1,,1_1005
104,MK023,23 WHITE CTR-SCBD NB,110104,1023,0,local_bus,local_bus1,,1_1023
48,MK009,9 INT DST-SEA CCC NB,110048,1009,0,premium_bus,premium_bus1,,1_1009
159,MK041,41 LKCTY-NGT-SCBD S*,110159,1041,0,local_bus,local_bus1,,1_1041
